"Property id","City","Location","Plot Number","Size","Floor","Accommodation","Possession","Price","Facing","PARK FACING","Corner","Description","Title","Builder name","Contact","Editor Choice","Folder Name","PHOTO TYPE","Image Link","THUMBNAL","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A731","300","1st","4BHK","3M","3.5","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MAHENDER KHARI","9818055716","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A731","300","3rd","4BHK","3M","3.25","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MAHENDER KHARI","9818055716","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A731","300","4th","4BHK","3M","3.75","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MAHENDER KHARI","9818055716","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A759","300","1st","4BHK","1M","4.5","NORTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MOHAN SINGH","9873160200","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A759","300","2nd","4BHK","1M","4.25","NORTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MOHAN SINGH","9873160200","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A759","300","3rd","4BHK","1M","4.25","NORTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MOHAN SINGH","9873160200","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A759","300","4th","4BHK","1M","4.75","NORTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MOHAN SINGH","9873160200","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A761A","300","1st","4BHK","1M","3.8","SOUTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SHIVANG KOCHHAR","9910013367","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A761A","300","2nd","4BHK","1M","3.6","SOUTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SHIVANG KOCHHAR","9910013367","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A761A","300","4th","4BHK","1M","4","SOUTH","YES","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SHIVANG KOCHHAR","9910013367","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A773","380","1st","4BHK","1M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VIVEK GERA","7999679996","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A773","380","2nd","4BHK","1M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VIVEK GERA","7999679996","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A773","380","3rd","4BHK","1M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VIVEK GERA","7999679996","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A773","380","4th","4BHK","1M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VIVEK GERA","7999679996","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A846","418","1st","4BHK","2M","4.6","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","YOGESH NARANG","9811073693","","","NORMAL","https://drive.google.com/drive/folders/1IQrMKFYHlxP3SD61OuR3qfnw2H7zIAjF?usp=drive_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A846","418","2nd","4BHK","2M","4","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","YOGESH NARANG","9811073693","","","NORMAL","https://drive.google.com/drive/folders/1IQrMKFYHlxP3SD61OuR3qfnw2H7zIAjF?usp=drive_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A846","418","3rd","4BHK","2M","4","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","YOGESH NARANG","9811073693","","","NORMAL","https://drive.google.com/drive/folders/1IQrMKFYHlxP3SD61OuR3qfnw2H7zIAjF?usp=drive_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A846","418","4th","4BHK","2M","4.6","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","YOGESH NARANG","9811073693","","","NORMAL","https://drive.google.com/drive/folders/1IQrMKFYHlxP3SD61OuR3qfnw2H7zIAjF?usp=drive_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A857A","418","1st","4BHK","8M","6","WEST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","AMARJEET","9810269442","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A857A","418","2nd","4BHK","8M","5.85","WEST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","AMARJEET","9810269442","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A877B","300","1st","4BHK","12M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VARUN AHUJA","9999333136","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A877B","300","2nd","4BHK","12M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VARUN AHUJA","9999333136","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A877B","300","3rd","4BHK","12M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VARUN AHUJA","9999333136","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A877B","300","4th","4BHK","12M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VARUN AHUJA","9999333136","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A889","418","1st","4BHK","1M","5.25","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","A K GOYAL","9971841735","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A889","418","2nd","4BHK","1M","5","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","A K GOYAL","9971841735","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A889","418","3rd","4BHK","1M","5","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","A K GOYAL","9971841735","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A889","418","4th","4BHK","1M","5.75","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","A K GOYAL","9971841735","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
